condition_id,actual_coverage_of_condition,actual_coverage_of_confidence_eligible,count,coverage_of_condition,coverage_of_eligible,decile,decile_order,display_name,eligible_count,framing,generated_strict_accuracy,generated_valid_only_accuracy,generated_valid_prediction_count,maximum_confidence,mean_confidence,minimum_confidence,minimum_retained_confidence,probability_field,requested_coverage_of_confidence_eligible,retained_count,table_type,threshold_accuracy
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.57,0.57,300,0.5736784074525096,0.5615990012385956,0.5467381519846138,,verdict_prob_belongs,,,confidence_decile,0.4666666666666667
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.55,0.55,300,0.600188359260205,0.586180749546353,0.5736784074525096,,verdict_prob_belongs,,,confidence_decile,0.44666666666666666
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.5466666666666666,0.5466666666666666,300,0.6224593312018546,0.6099710282120095,0.600188359260205,,verdict_prob_belongs,,,confidence_decile,0.4166666666666667
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.5033333333333333,0.5033333333333333,300,0.6513548646660542,0.6352356598863971,0.6224593312018546,,verdict_prob_belongs,,,confidence_decile,0.33
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.5066666666666667,0.5066666666666667,300,0.6757646010190476,0.662658803043315,0.6513548646660542,,verdict_prob_belongs,,,confidence_decile,0.4033333333333333
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.5733333333333334,0.5733333333333334,300,0.712232184238947,0.6929983238998196,0.6757646010190476,,verdict_prob_belongs,,,confidence_decile,0.4266666666666667
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.5333333333333333,0.5333333333333333,300,0.7520125737597972,0.7308666964054433,0.712232184238947,,verdict_prob_belongs,,,confidence_decile,0.38
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.47333333333333333,0.47333333333333333,300,0.91610961358942,0.7896739533667115,0.7520125737597972,,verdict_prob_belongs,,,confidence_decile,0.3433333333333333
interactive.robust_0.8B.BAB_swapped_labels,1.0,1.0,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.546,0.546,3000,,,,0.5,verdict_prob_belongs,1.0,3000,selective_accuracy,0.42833333333333334
interactive.robust_0.8B.BAB_swapped_labels,0.9,0.9,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5385185185185185,0.5385185185185185,2700,,,,0.523420348936324,verdict_prob_belongs,0.9,2700,selective_accuracy,0.4162962962962963
interactive.robust_0.8B.BAB_swapped_labels,0.8,0.8,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5354166666666667,0.5354166666666667,2400,,,,0.5467381519846138,verdict_prob_belongs,0.8,2400,selective_accuracy,0.40958333333333335
interactive.robust_0.8B.BAB_swapped_labels,0.7,0.7,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5276190476190477,0.5276190476190477,2100,,,,0.5736784074525096,verdict_prob_belongs,0.7,2100,selective_accuracy,0.3933333333333333
interactive.robust_0.8B.BAB_swapped_labels,0.6,0.6,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5233333333333333,0.5233333333333333,1800,,,,0.600188359260205,verdict_prob_belongs,0.6,1800,selective_accuracy,0.385
interactive.robust_0.8B.BAB_swapped_labels,0.5,0.5,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5266666666666666,0.5266666666666666,1500,,,,0.6224593312018546,verdict_prob_belongs,0.5,1500,selective_accuracy,0.3873333333333333
interactive.robust_0.8B.BAB_swapped_labels,0.4,0.4,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5266666666666666,0.5266666666666666,1200,,,,0.6513548646660542,verdict_prob_belongs,0.4,1200,selective_accuracy,0.39416666666666667
interactive.robust_0.8B.BAB_swapped_labels,0.3,0.3,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.53,0.53,900,,,,0.6757646010190476,verdict_prob_belongs,0.3,900,selective_accuracy,0.38666666666666666
interactive.robust_0.8B.BAB_swapped_labels,0.2,0.2,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.5166666666666667,0.5166666666666667,600,,,,0.712232184238947,verdict_prob_belongs,0.2,600,selective_accuracy,0.37833333333333335
interactive.robust_0.8B.BAB_swapped_labels,0.1,0.1,,,,,,Interactive BAB — displayed labels swapped,3000,yes_no,0.4766666666666667,0.4766666666666667,300,,,,0.7520125737597972,verdict_prob_belongs,0.1,300,selective_accuracy,0.3466666666666667
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.49,0.49,300,0.5312093733737563,0.514769420446154,0.5,,boolean_prob_true,,,confidence_decile,0.47
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.5566666666666666,0.5566666666666666,300,0.5583269943353745,0.5440408672256203,0.5312093733737563,,boolean_prob_true,,,confidence_decile,0.3433333333333333
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.5333333333333333,0.5333333333333333,300,0.5851011542032312,0.5703039652302186,0.5583269943353745,,boolean_prob_true,,,confidence_decile,0.35
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.49,0.49,300,0.6076629424686698,0.5935426199287228,0.5851011542032312,,boolean_prob_true,,,confidence_decile,0.30333333333333334
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.5266666666666666,0.5266666666666666,300,0.6261241772283034,0.6156734098492457,0.6076631698328916,,boolean_prob_true,,,confidence_decile,0.37
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.5366666666666666,0.5366666666666666,300,0.6477982179521103,0.6381055791910142,0.6261241772283034,,boolean_prob_true,,,confidence_decile,0.32
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.6,0.6,300,0.672331699179286,0.6603391190520705,0.6477982179521103,,boolean_prob_true,,,confidence_decile,0.43333333333333335
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.55,0.55,300,0.6992544210587585,0.6850867275653546,0.672331699179286,,boolean_prob_true,,,confidence_decile,0.37666666666666665
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.59,0.59,300,0.7310585786300049,0.7153075155493757,0.6992544210587585,,boolean_prob_true,,,confidence_decile,0.41333333333333333
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,true_false,0.5866666666666667,0.5866666666666667,300,0.8479677583778257,0.762992905978269,0.7310585786300049,,boolean_prob_true,,,confidence_decile,0.4633333333333333
interactive.robust_0.8B.BAB_swapped_labels,1.0,1.0,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.546,0.546,3000,,,,0.5,boolean_prob_true,1.0,3000,selective_accuracy,0.38433333333333336
interactive.robust_0.8B.BAB_swapped_labels,0.9,0.9,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.5522222222222222,0.5522222222222222,2700,,,,0.5312093733737563,boolean_prob_true,0.9,2700,selective_accuracy,0.37851851851851853
interactive.robust_0.8B.BAB_swapped_labels,0.8,0.8,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.55125,0.55125,2400,,,,0.5583269943353745,boolean_prob_true,0.8,2400,selective_accuracy,0.37833333333333335
interactive.robust_0.8B.BAB_swapped_labels,0.7,0.7,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.5542857142857143,0.5542857142857143,2100,,,,0.5851011542032312,boolean_prob_true,0.7,2100,selective_accuracy,0.38333333333333336
interactive.robust_0.8B.BAB_swapped_labels,0.6,0.6,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.565,0.565,1800,,,,0.6076631698328916,boolean_prob_true,0.6,1800,selective_accuracy,0.39611111111111114
interactive.robust_0.8B.BAB_swapped_labels,0.5,0.5,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.5726666666666667,0.5726666666666667,1500,,,,0.6261241772283034,boolean_prob_true,0.5,1500,selective_accuracy,0.402
interactive.robust_0.8B.BAB_swapped_labels,0.4,0.4,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.5833333333333334,0.5833333333333334,1200,,,,0.6477982179521103,boolean_prob_true,0.4,1200,selective_accuracy,0.42583333333333334
interactive.robust_0.8B.BAB_swapped_labels,0.3,0.3,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.5866666666666667,0.5866666666666667,900,,,,0.672331699179286,boolean_prob_true,0.3,900,selective_accuracy,0.43444444444444447
interactive.robust_0.8B.BAB_swapped_labels,0.2,0.2,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.6033333333333334,0.6033333333333334,600,,,,0.6992544210587585,boolean_prob_true,0.2,600,selective_accuracy,0.4633333333333333
interactive.robust_0.8B.BAB_swapped_labels,0.1,0.1,,,,,,Interactive BAB — displayed labels swapped,3000,true_false,0.6066666666666667,0.6066666666666667,300,,,,0.7310585786300049,boolean_prob_true,0.1,300,selective_accuracy,0.49333333333333335
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5733333333333334,0.5733333333333334,300,0.670176704984625,0.6005649134603319,0.5,,debater_prob_yes,,,confidence_decile,0.51
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5133333333333333,0.5133333333333333,300,0.725259623330965,0.7002765258368538,0.6702846256482512,,debater_prob_yes,,,confidence_decile,0.5866666666666667
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5366666666666666,0.5366666666666666,300,0.7608284015956692,0.7440808784199249,0.7256486280413706,,debater_prob_yes,,,confidence_decile,0.4866666666666667
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5133333333333333,0.5133333333333333,300,0.7872777442252712,0.7751813810914772,0.7610060599864007,,debater_prob_yes,,,confidence_decile,0.48333333333333334
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5266666666666666,0.5266666666666666,300,0.8086723228520697,0.7976336322026125,0.7872777442252712,,debater_prob_yes,,,confidence_decile,0.46
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5533333333333333,0.5533333333333333,300,0.8294920001731195,0.8190890090690804,0.8089743309114856,,debater_prob_yes,,,confidence_decile,0.5133333333333333
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5633333333333334,0.5633333333333334,300,0.8494723686970466,0.8396914499868231,0.8294920001731195,,debater_prob_yes,,,confidence_decile,0.5
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5633333333333334,0.5633333333333334,300,0.8679338421303608,0.8583888299263343,0.8497219425324707,,debater_prob_yes,,,confidence_decile,0.51
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5733333333333334,0.5733333333333334,300,0.8931231151348971,0.880227936238088,0.8679338421303608,,debater_prob_yes,,,confidence_decile,0.49333333333333335
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,debater_ab_converted,0.5433333333333333,0.5433333333333333,300,0.9567151548042914,0.9129834466778162,0.8932162963625037,,debater_prob_yes,,,confidence_decile,0.5033333333333333
interactive.robust_0.8B.BAB_swapped_labels,1.0,1.0,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.546,0.546,3000,,,,0.5,debater_prob_yes,1.0,3000,selective_accuracy,0.5046666666666667
interactive.robust_0.8B.BAB_swapped_labels,0.9,0.9,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.542962962962963,0.542962962962963,2700,,,,0.6702846256482512,debater_prob_yes,0.9,2700,selective_accuracy,0.5040740740740741
interactive.robust_0.8B.BAB_swapped_labels,0.8,0.8,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5466666666666666,0.5466666666666666,2400,,,,0.7256486280413706,debater_prob_yes,0.8,2400,selective_accuracy,0.49375
interactive.robust_0.8B.BAB_swapped_labels,0.7,0.7,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5480952380952381,0.5480952380952381,2100,,,,0.7610060599864007,debater_prob_yes,0.7,2100,selective_accuracy,0.49476190476190474
interactive.robust_0.8B.BAB_swapped_labels,0.6,0.6,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5538888888888889,0.5538888888888889,1800,,,,0.7872777442252712,debater_prob_yes,0.6,1800,selective_accuracy,0.49666666666666665
interactive.robust_0.8B.BAB_swapped_labels,0.5,0.5,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5593333333333333,0.5593333333333333,1500,,,,0.8089743309114856,debater_prob_yes,0.5,1500,selective_accuracy,0.504
interactive.robust_0.8B.BAB_swapped_labels,0.4,0.4,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5616666666666666,0.5616666666666666,1200,,,,0.8294920001731195,debater_prob_yes,0.4,1200,selective_accuracy,0.5016666666666667
interactive.robust_0.8B.BAB_swapped_labels,0.3,0.3,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.56,0.56,900,,,,0.8497219425324707,debater_prob_yes,0.3,900,selective_accuracy,0.5022222222222222
interactive.robust_0.8B.BAB_swapped_labels,0.2,0.2,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5566666666666666,0.5566666666666666,600,,,,0.8679338421303608,debater_prob_yes,0.2,600,selective_accuracy,0.49666666666666665
interactive.robust_0.8B.BAB_swapped_labels,0.1,0.1,,,,,,Interactive BAB — displayed labels swapped,3000,debater_ab_converted,0.5433333333333333,0.5433333333333333,300,,,,0.8932162963625037,debater_prob_yes,0.1,300,selective_accuracy,0.5033333333333333
statement.rejudge_2B,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.7133333333333334,0.7133333333333334,300,0.5774953651858117,0.5380715420693268,0.5,,verdict_prob_belongs,,,confidence_decile,0.49666666666666665
statement.rejudge_2B,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.7,0.7,300,0.6513548646660542,0.6114439039742228,0.5774953651858117,,verdict_prob_belongs,,,confidence_decile,0.43
statement.rejudge_2B,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.6333333333333333,0.6333333333333333,300,0.7371581626286834,0.694063670554285,0.6513548646660542,,verdict_prob_belongs,,,confidence_decile,0.4533333333333333
statement.rejudge_2B,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.6233333333333333,0.6233333333333333,300,0.8080672135527631,0.7735483917317669,0.7371581626286834,,verdict_prob_belongs,,,confidence_decile,0.58
statement.rejudge_2B,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.73,0.73,300,0.8519528019683105,0.8291184374757644,0.8080672135527631,,verdict_prob_belongs,,,confidence_decile,0.7533333333333333
statement.rejudge_2B,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.8166666666666667,0.8166666666666667,300,0.8840392817460332,0.8676191082095673,0.8519528019683105,,verdict_prob_belongs,,,confidence_decile,0.8466666666666667
statement.rejudge_2B,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.88,0.88,300,0.9059898203834278,0.8949421064539823,0.8840392817460332,,verdict_prob_belongs,,,confidence_decile,0.9033333333333333
statement.rejudge_2B,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.94,0.94,300,0.9263037302939515,0.9160795771691763,0.9059898203834278,,verdict_prob_belongs,,,confidence_decile,0.96
statement.rejudge_2B,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.9366666666666666,0.9366666666666666,300,0.9449947117065458,0.9352910903707101,0.9263037302939515,,verdict_prob_belongs,,,confidence_decile,0.9733333333333334
statement.rejudge_2B,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,yes_no,0.9766666666666667,0.9766666666666667,300,0.9884918509356966,0.9577392768203623,0.9449947117065458,,verdict_prob_belongs,,,confidence_decile,0.9933333333333333
statement.rejudge_2B,1.0,1.0,,,,,,Statement — rejudged by 2B,3000,yes_no,0.795,0.795,3000,,,,0.5,verdict_prob_belongs,1.0,3000,selective_accuracy,0.739
statement.rejudge_2B,0.9,0.9,,,,,,Statement — rejudged by 2B,3000,yes_no,0.8037037037037037,0.8037037037037037,2700,,,,0.5774953651858117,verdict_prob_belongs,0.9,2700,selective_accuracy,0.7648148148148148
statement.rejudge_2B,0.8,0.8,,,,,,Statement — rejudged by 2B,3000,yes_no,0.8170833333333334,0.8170833333333334,2400,,,,0.6513548646660542,verdict_prob_belongs,0.8,2400,selective_accuracy,0.8079166666666666
statement.rejudge_2B,0.7,0.7,,,,,,Statement — rejudged by 2B,3000,yes_no,0.8423809523809523,0.8423809523809523,2100,,,,0.7371581626286834,verdict_prob_belongs,0.7,2100,selective_accuracy,0.8552380952380952
statement.rejudge_2B,0.6,0.6,,,,,,Statement — rejudged by 2B,3000,yes_no,0.8783333333333333,0.8783333333333333,1800,,,,0.8080672135527631,verdict_prob_belongs,0.6,1800,selective_accuracy,0.9027777777777778
statement.rejudge_2B,0.5,0.5,,,,,,Statement — rejudged by 2B,3000,yes_no,0.9093333333333333,0.9093333333333333,1500,,,,0.8519528019683105,verdict_prob_belongs,0.5,1500,selective_accuracy,0.9346666666666666
statement.rejudge_2B,0.4,0.4,,,,,,Statement — rejudged by 2B,3000,yes_no,0.9333333333333333,0.9333333333333333,1200,,,,0.8840392817460332,verdict_prob_belongs,0.4,1200,selective_accuracy,0.9566666666666667
statement.rejudge_2B,0.3,0.3,,,,,,Statement — rejudged by 2B,3000,yes_no,0.9511111111111111,0.9511111111111111,900,,,,0.9059898203834278,verdict_prob_belongs,0.3,900,selective_accuracy,0.9755555555555555
statement.rejudge_2B,0.2,0.2,,,,,,Statement — rejudged by 2B,3000,yes_no,0.955,0.955,600,,,,0.9263037302939515,verdict_prob_belongs,0.2,600,selective_accuracy,0.9816666666666667
statement.rejudge_2B,0.1,0.1,,,,,,Statement — rejudged by 2B,3000,yes_no,0.97,0.97,300,,,,0.9449947117065458,verdict_prob_belongs,0.1,300,selective_accuracy,0.99
statement.rejudge_2B,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.8166666666666667,0.8166666666666667,300,0.6076631698328916,0.5635253794915209,0.5,,boolean_prob_true,,,confidence_decile,0.26666666666666666
statement.rejudge_2B,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.7266666666666667,0.7266666666666667,300,0.665410558746814,0.6421504295348661,0.6076631698328916,,boolean_prob_true,,,confidence_decile,0.3566666666666667
statement.rejudge_2B,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.71,0.71,300,0.7025300573952054,0.6869787867026024,0.665410558746814,,boolean_prob_true,,,confidence_decile,0.5366666666666666
statement.rejudge_2B,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.72,0.72,300,0.7310585786300049,0.718328347783162,0.7057850278370112,,boolean_prob_true,,,confidence_decile,0.62
statement.rejudge_2B,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.7433333333333333,0.7433333333333333,300,0.7549149868676283,0.7446842871633231,0.7310585786300049,,boolean_prob_true,,,confidence_decile,0.67
statement.rejudge_2B,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.7933333333333333,0.7933333333333333,300,0.7772998611746912,0.7669891844030012,0.7549149868676283,,boolean_prob_true,,,confidence_decile,0.8
statement.rejudge_2B,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.82,0.82,300,0.7981867777396212,0.7870854796870879,0.7772998611746912,,boolean_prob_true,,,confidence_decile,0.8266666666666667
statement.rejudge_2B,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.83,0.83,300,0.8175744761936437,0.8073984350419868,0.7981867777396212,,boolean_prob_true,,,confidence_decile,0.8433333333333334
statement.rejudge_2B,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.8766666666666667,0.8766666666666667,300,0.8418256472515683,0.8284560599531141,0.8175744761936437,,boolean_prob_true,,,confidence_decile,0.93
statement.rejudge_2B,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,true_false,0.9133333333333333,0.9133333333333333,300,0.9284088005554475,0.8640495619410082,0.8418256472515683,,boolean_prob_true,,,confidence_decile,0.9433333333333334
statement.rejudge_2B,1.0,1.0,,,,,,Statement — rejudged by 2B,3000,true_false,0.795,0.795,3000,,,,0.5,boolean_prob_true,1.0,3000,selective_accuracy,0.6793333333333333
statement.rejudge_2B,0.9,0.9,,,,,,Statement — rejudged by 2B,3000,true_false,0.792962962962963,0.792962962962963,2700,,,,0.6076631698328916,boolean_prob_true,0.9,2700,selective_accuracy,0.7233333333333334
statement.rejudge_2B,0.8,0.8,,,,,,Statement — rejudged by 2B,3000,true_false,0.8004166666666667,0.8004166666666667,2400,,,,0.665410558746814,boolean_prob_true,0.8,2400,selective_accuracy,0.7695833333333333
statement.rejudge_2B,0.7,0.7,,,,,,Statement — rejudged by 2B,3000,true_false,0.8138095238095238,0.8138095238095238,2100,,,,0.7057850278370112,boolean_prob_true,0.7,2100,selective_accuracy,0.8047619047619048
statement.rejudge_2B,0.6,0.6,,,,,,Statement — rejudged by 2B,3000,true_false,0.8238888888888889,0.8238888888888889,1800,,,,0.7310585786300049,boolean_prob_true,0.6,1800,selective_accuracy,0.8283333333333334
statement.rejudge_2B,0.5,0.5,,,,,,Statement — rejudged by 2B,3000,true_false,0.842,0.842,1500,,,,0.7549149868676283,boolean_prob_true,0.5,1500,selective_accuracy,0.86
statement.rejudge_2B,0.4,0.4,,,,,,Statement — rejudged by 2B,3000,true_false,0.8516666666666667,0.8516666666666667,1200,,,,0.7772998611746912,boolean_prob_true,0.4,1200,selective_accuracy,0.8741666666666666
statement.rejudge_2B,0.3,0.3,,,,,,Statement — rejudged by 2B,3000,true_false,0.8666666666666667,0.8666666666666667,900,,,,0.7981867777396212,boolean_prob_true,0.3,900,selective_accuracy,0.8977777777777778
statement.rejudge_2B,0.2,0.2,,,,,,Statement — rejudged by 2B,3000,true_false,0.8883333333333333,0.8883333333333333,600,,,,0.8175744761936437,boolean_prob_true,0.2,600,selective_accuracy,0.925
statement.rejudge_2B,0.1,0.1,,,,,,Statement — rejudged by 2B,3000,true_false,0.91,0.91,300,,,,0.8418256472515683,boolean_prob_true,0.1,300,selective_accuracy,0.94
statement.rejudge_2B,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.7,0.7,300,0.6187804337438501,0.5740093312266266,0.5039061705290805,,debater_prob_yes,,,confidence_decile,0.5066666666666667
statement.rejudge_2B,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.77,0.77,300,0.6588566299723456,0.6407499987511096,0.6187804337438501,,debater_prob_yes,,,confidence_decile,0.5166666666666667
statement.rejudge_2B,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.8133333333333334,0.8133333333333334,300,0.6859494550081925,0.6728201424047555,0.6592954869730118,,debater_prob_yes,,,confidence_decile,0.43333333333333335
statement.rejudge_2B,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.7866666666666666,0.7866666666666666,300,0.7074047009882609,0.6961735998308369,0.6859494550081925,,debater_prob_yes,,,confidence_decile,0.52
statement.rejudge_2B,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.8166666666666667,0.8166666666666667,300,0.7264256089751905,0.7167905146038154,0.7074047009882609,,debater_prob_yes,,,confidence_decile,0.51
statement.rejudge_2B,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.83,0.83,300,0.7431680086124811,0.7347395504712835,0.7264256089751905,,debater_prob_yes,,,confidence_decile,0.45
statement.rejudge_2B,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.8233333333333334,0.8233333333333334,300,0.7620701083888303,0.7525752100260694,0.7431680086124811,,debater_prob_yes,,,confidence_decile,0.53
statement.rejudge_2B,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Statement — rejudged by 2B,,debater_ab_converted,0.81,0.81,300,0.7826624789529376,0.7722791505494849,0.7620701083888303,,debater_prob_yes,,,confidence_decile,0.4633333333333333
